Benchmark,latency-Q5,memory
1,1057.084745762712,102.64246661846454,59,0.18730159,18.415384615384614
2,1038.677966101695,108.23779106140137,118,0.19344263,18.366666666666667
3,1038.7796610169491,108.3731295267741,177,0.19558011,18.683333333333334
4,1041.1724137931035,108.44658215840657,235,0.19665273,18.366666666666667
5,1039.322033898305,108.69055302937825,294,0.19731544,18.688524590163933
6,1038.677966101695,108.58583132425944,353,0.1977591,18.366666666666667
7,1038.677966101695,108.80364735921223,412,0.19807692,18.683333333333334
8,1037.864406779661,108.91409428914388,471,0.19831578,18.683333333333334
9,1038.1379310344828,108.95852533976237,529,0.19849907,18.366666666666667
10,1038.2033898305085,108.9997501373291,588,0.19864865,18.683333333333334
Finale Results,1036.44,109.10609130859375,613,0.19870341,19.0

AVERAGES,1040,108,,0.9935170499999999
