Benchmark,latency-Q5,memory
1,1110.0350877192982,192.79613670935998,57,0.18688525,17.83076923076923
2,1088.9122807017543,213.47116978963217,114,0.19322033,17.733333333333334
3,1090.1929824561403,213.55231793721518,171,0.19542857,17.75409836065574
4,1089.0,213.732790629069,228,0.19655173,17.733333333333334
5,1088.4561403508771,213.782377243042,285,0.19723183,18.05
6,1078.0344827586207,213.86158561706543,343,0.19769453,18.080645161290324
7,1085.6140350877192,213.9495703379313,400,0.1980198,17.442622950819672
8,1081.5964912280701,214.00278536478677,457,0.19826464,18.065573770491802
9,1087.9122807017543,214.08744621276855,514,0.1984556,17.733333333333334
10,1082.5964912280701,214.21406682332358,571,0.1986087,18.05
Finale Results,1080.4666666666667,214.3781280517578,586,0.19864407,19.0

AVERAGES,1087,211,,0.99322035
