Benchmark,latency-Q10_8,memory
1,662.6706948640483,39.50324014516977,993,0.98904383,62.1875
2,628.5807486631016,40.42090670267741,1928,0.99176955,62.2
3,628.1668437832094,40.93876584370931,2869,0.9944541,62.733333333333334
4,627.0692963752665,41.57717704772949,3807,0.9958148,62.53333333333333
5,640.7620064034152,42.08457883199056,4744,0.99580187,62.733333333333334
6,629.1582278481013,42.69088363647461,5692,0.9978962,62.295081967213115
7,646.6748663101604,43.24398549397787,6627,0.9974413,62.53333333333333
8,635.5647558386412,43.9012565612793,7569,0.99775904,62.295081967213115
9,639.9574468085107,44.38887405395508,8509,0.99788904,62.266666666666666
10,647.2524064171123,45.007235844930015,9444,0.9973598,62.2
Finale Results,618.9847328244275,45.35233001708984,9837,0.9977685,62.30769230769231

AVERAGES,636,42,,4.9888425
