Benchmark,latency-Q10_8,memory
1,4540.18,39.568675114558296,50,0.3968254,7.375
2,17919.31654676259,40.06825383504232,189,0.5510204,14.466666666666667
3,10431.327102803738,40.19104766845703,296,0.54113346,13.6
4,9715.951612903225,40.437079111735024,482,0.51222104,26.266666666666666
5,11468.364705882354,40.71046574910482,567,0.49868074,13.066666666666666
6,17953.09574468085,40.62174415588379,661,0.47079772,17.8
7,8552.147959183674,41.15897750854492,857,0.48887622,22.885245901639344
8,10080.289855072464,40.97115008036295,995,0.48207363,20.733333333333334
9,4574.139130434783,41.1607411702474,1225,0.44239798,47.0
10,6677.0875,41.40866724650065,1305,0.44177386,12.333333333333334
Finale Results,27141.45,41.95009918212891,1325,0.44854435,0.0

AVERAGES,11732,40,,2.24272175
