Benchmark,latency-Q1,memory
1,995.8360655737705,69.42870800311749,122,0.18769231,38.0
2,985.25,72.42725308736165,242,0.1936,38.0
3,913.45,72.8008378346761,362,0.19567567,37.36666666666667
4,937.8833333333333,73.00046030680339,482,0.1967347,38.0
5,937.9,73.04096921284993,602,0.19737706,38.0
6,913.0666666666667,73.37513224283855,722,0.19780822,38.0
7,929.175,73.43839581807454,842,0.19811764,38.0
8,954.5083333333333,73.80771191914876,962,0.19835052,38.0
9,929.175,73.80670801798503,1082,0.1985321,38.0
10,962.7833333333333,73.93664296468098,1202,0.19867769,38.0
Finale Results,953.2,74.26854705810547,1252,0.19873016,38.0

AVERAGES,946,73,,0.9936508
