Benchmark,latency-Q1,memory
1,986.4196428571429,654.168607711792,112,0.18666667,36.774193548387096
2,965.47,1664.5712295532226,212,0.19272727,36.509803921568626
3,935.74,1744.9043296813966,312,0.195,37.254901960784316
4,937.1782178217821,1744.2624244689941,413,0.19666667,38.0
5,924.8585858585859,1744.1961097717285,512,0.19692308,37.254901960784316
6,991.41,1744.3924835205078,612,0.19741936,38.0
7,951.63,1744.8663963317872,712,0.19777778,38.0
8,978.3564356435644,1744.753729248047,813,0.19829269,36.53846153846154
9,858.26,1744.9940277099608,913,0.19847827,37.254901960784316
10,907.7171717171717,1745.174708557129,1012,0.19843137,38.0
Finale Results,980.55,1745.262336730957,1052,0.19849056,38.0

AVERAGES,947,1638,,0.9924528
