Benchmark,latency-Q5,memory
1,1037.25,70.20426354041466,60,0.1875,18.70769230769231
2,1025.6610169491526,73.13452021280925,119,0.19349593,18.683333333333334
3,1022.3,73.24742635091145,179,0.19562842,18.683333333333334
4,1024.7457627118645,73.31566747029622,238,0.19669421,18.366666666666667
5,1021.8,73.45336977640788,298,0.197351,19.0
6,1024.677966101695,73.61710739135742,357,0.19778393,18.683333333333334
7,1021.6166666666667,73.66356786092122,417,0.19809976,19.0
8,1024.9322033898304,73.70220184326172,476,0.19833334,18.37704918032787
9,1021.5932203389831,73.81794548034668,535,0.19851577,18.683333333333334
10,1024.0,73.97747548421223,595,0.19866444,19.0
Finale Results,1020.96,73.92296600341797,620,0.19871795,18.24

AVERAGES,1024,73,,0.9935897499999999
