Benchmark,latency-Q1,memory
1,938.3770491803278,189.2805463350736,122,0.18769231,38.0
2,832.9666666666667,208.92097028096518,242,0.1936,37.36666666666667
3,894.1333333333333,209.13275782267252,362,0.19567567,38.0
4,886.3223140495868,209.26438522338867,483,0.19714285,38.0
5,892.3109243697479,209.4702828725179,602,0.19737706,38.0
6,884.9833333333333,209.65890057881674,722,0.19780822,38.0
7,911.475,209.84260241190592,842,0.19811764,38.0
8,902.8166666666667,210.01547241210938,962,0.19835052,38.0
9,902.3666666666667,210.20426241556802,1082,0.1985321,38.0
10,894.4083333333333,210.40073204040527,1202,0.19867769,38.0
Finale Results,856.3,210.5317611694336,1232,0.19870968,38.0

AVERAGES,890,207,,0.9935484
