Benchmark,latency-Q10_8,memory
1,7752.148148148148,52.57408850533621,54,0.21428572,14.144927536231885
2,5065.46332046332,54.01546732584635,313,0.38737625,36.459016393442624
3,18486.939393939392,54.086386362711586,412,0.41323972,12.6
4,11858.505747126437,54.03166198730469,499,0.4008032,16.533333333333335
5,7108.347222222223,54.26718012491862,643,0.38273808,28.524590163934427
6,13774.4,54.501641591389976,738,0.39507493,12.533333333333333
7,11271.159420289856,54.63767623901367,876,0.3960217,22.4
8,13174.440476190477,54.94838905334473,960,0.4025157,11.868852459016393
9,2986.281990521327,55.05816078186035,1382,0.39942196,70.93333333333334
10,3297.384937238494,55.355648040771484,1621,0.39681762,40.8
Finale Results,10654.565217391304,55.72489929199219,1644,0.39105615,22.0

AVERAGES,9584,54,,1.9552807499999998
