Benchmark,latency-Q1,memory
1,940.4098360655738,325.10142399714545,122,0.18769231,38.0
2,869.9416666666667,379.48887125651044,242,0.1936,37.36666666666667
3,888.0333333333333,379.6731808980306,362,0.19567567,38.0
4,892.4083333333333,379.8584950764974,482,0.1967347,38.0
5,875.9504132231405,380.04022153218585,603,0.19770491,38.0
6,889.1512605042017,380.2336889902751,722,0.19780822,38.0
7,911.9416666666667,380.41652997334796,842,0.19811764,38.0
8,930.1,380.58437728881836,962,0.19835052,37.36666666666667
9,884.7,380.774133682251,1082,0.1985321,37.377049180327866
10,913.5583333333333,380.9430294036865,1202,0.19867769,38.0
Finale Results,945.4,381.0563049316406,1212,0.19868852,38.0

AVERAGES,903,375,,0.9934426
