Benchmark,latency-Q10_8,memory
1,676.7916241062309,51.903361980731674,979,0.9673913,62.6875
2,642.8910052910053,53.83129437764486,1924,0.9836401,62.53333333333333
3,627.64,54.46051915486654,2874,0.9903515,63.0
4,622.5946808510638,55.0337766011556,3814,0.99167967,62.42622950819672
5,626.6016859852476,55.572458267211914,4763,0.9939482,62.53333333333333
6,649.1995753715499,56.17216428120931,5705,0.9944222,63.0
7,634.948772678762,56.73197873433431,6642,0.9940138,63.01639344262295
8,661.0,57.3650328318278,7596,0.9958049,62.53333333333333
9,641.6810073452256,57.8909117380778,8549,0.9970842,62.53333333333333
10,636.0639658848614,58.441345850626625,9487,0.9966383,63.01639344262295
Finale Results,627.3538461538461,58.838096618652344,9877,0.9964689,62.72

AVERAGES,640,56,,4.9823445
