Benchmark,latency-Q1,memory
1,995.7786885245902,69.39812704233023,122,0.18769231,38.0
2,1002.15,72.4117062886556,242,0.1936,38.0
3,964.1833333333333,72.69011878967285,362,0.19567567,37.36666666666667
4,939.4132231404959,72.85621960957845,483,0.19714285,38.0
5,954.4789915966387,73.11673100789388,602,0.19737706,38.0
6,955.2583333333333,73.18853123982747,722,0.19780822,38.0
7,921.3166666666667,73.37010192871094,842,0.19811764,37.36666666666667
8,937.6583333333333,73.73464838663737,962,0.19835052,38.0
9,954.8083333333333,73.79643440246582,1082,0.1985321,38.0
10,954.1083333333333,73.88959248860677,1202,0.19867769,38.0
Finale Results,972.36,74.06366424560547,1252,0.19873016,38.0

AVERAGES,959,72,,0.9936508
