Benchmark,latency-Q5,memory
1,1090.7931034482758,192.95242192195013,58,0.18709677,18.123076923076923
2,1074.3157894736842,213.46894709269205,115,0.19327731,17.733333333333334
3,1074.7068965517242,213.55530230204263,173,0.19548023,18.05
4,1072.9310344827586,213.65062459309897,231,0.19659574,18.065573770491802
5,1074.2105263157894,213.7791233062744,288,0.19726028,18.05
6,1068.7931034482758,213.8685843149821,346,0.19771428,18.366666666666667
7,1071.6206896551723,213.96035130818686,404,0.19803922,18.37704918032787
8,1068.2931034482758,214.04453976949057,462,0.19828326,18.05
9,1077.3859649122808,214.13216336568198,519,0.19847037,18.05
10,1070.7413793103449,214.21629587809244,577,0.19862306,18.065573770491802
Finale Results,1066.0,214.39309946695963,591,0.19865546,17.8125

AVERAGES,1073,212,,0.9932773
