Benchmark,latency-Q5,memory
1,1053.7627118644068,102.84925724909856,59,0.18730159,18.415384615384614
2,1037.9661016949153,108.24552917480469,118,0.19344263,18.366666666666667
3,1037.7627118644068,108.35424677530925,177,0.19558011,18.683333333333334
4,1037.6610169491526,108.45800399780273,236,0.19666667,18.683333333333334
5,1036.5254237288136,108.57013320922852,295,0.19732441,18.683333333333334
6,1036.2372881355932,108.64824867248535,354,0.19776537,18.683333333333334
7,1036.6101694915253,108.73030789693196,413,0.19808154,18.683333333333334
8,1038.5,108.80877367655437,471,0.19831578,18.366666666666667
9,1036.5254237288136,108.89369837443034,530,0.19850187,18.688524590163933
10,1036.2203389830509,108.98274167378743,589,0.19865093,18.366666666666667
Finale Results,1036.56,109.01111602783203,614,0.1987055,18.26923076923077

AVERAGES,1038,108,,0.9935275
