Benchmark,latency-Q1,memory
1,996.0245901639345,99.99141223614032,122,0.18769231,38.0
2,989.075,105.56506411234538,242,0.1936,38.0
3,933.1166666666667,105.90312957763672,362,0.19567567,37.36666666666667
4,916.1583333333333,105.9767615000407,482,0.1967347,38.0
5,923.6416666666667,106.19980748494466,602,0.19737706,38.0
6,907.225,106.38866678873698,722,0.19780822,38.0
7,906.8166666666667,106.4892349243164,842,0.19811764,37.36666666666667
8,931.825,106.74818102518718,962,0.19835052,38.0
9,940.4916666666667,106.94637298583984,1082,0.1985321,37.36666666666667
10,949.0583333333333,107.14609336853027,1202,0.19867769,38.0
Finale Results,914.96,107.32005462646484,1252,0.19873016,38.0

AVERAGES,937,105,,0.9936508
