Benchmark,latency-Q1,memory
1,993.2767857142857,623.0486927032471,112,0.18666667,37.377049180327866
2,928.1584158415842,1627.771881866455,213,0.19363636,35.80769230769231
3,933.6565656565657,1719.562525177002,312,0.195,38.0
4,945.71,1719.467022705078,412,0.19619048,37.254901960784316
5,950.75,1719.137297821045,512,0.19692308,38.0
6,980.39,1719.4517639160156,612,0.19741936,37.254901960784316
7,962.02,1719.7840728759766,712,0.19777778,37.254901960784316
8,960.94,1719.5926399230957,812,0.19804879,38.0
9,966.07,1719.7778038024903,912,0.19826087,37.254901960784316
10,914.68,1720.0282318115235,1012,0.19843137,37.254901960784316
Finale Results,905.675,1719.9581489562988,1052,0.19849056,38.0

AVERAGES,949,1611,,0.9924528
