Benchmark,latency-Q1,memory
1,972.311475409836,187.41478553185095,122,0.18769231,38.0
2,877.575,206.43785603841147,242,0.1936,37.377049180327866
3,876.1,206.5660743713379,362,0.19567567,37.36666666666667
4,831.9333333333333,206.80683835347494,482,0.1967347,38.0
5,909.8416666666667,206.95451164245605,602,0.19737706,38.0
6,909.15,207.1395517985026,722,0.19780822,37.36666666666667
7,893.0583333333333,207.33916664123535,842,0.19811764,37.377049180327866
8,892.35,207.53042221069336,962,0.19835052,38.0
9,867.725,207.67843373616537,1082,0.1985321,37.377049180327866
10,901.9752066115702,207.8792928059896,1203,0.19884297,38.0
Finale Results,851.551724137931,207.9840545654297,1232,0.19870968,38.0

AVERAGES,889,205,,0.9935484
