Benchmark,latency-Q1,memory
1,988.9754098360655,68.93284548245944,122,0.18769231,38.0
2,984.6833333333333,71.90518760681152,242,0.1936,38.0
3,964.5083333333333,72.20001538594563,362,0.19567567,37.36666666666667
4,947.0583333333333,72.35641797383626,482,0.1967347,38.0
5,947.8760330578513,72.58028411865234,603,0.19770491,37.377049180327866
6,963.45,72.69601631164551,723,0.1980822,38.0
7,946.1764705882352,72.90039253234863,842,0.19811764,37.36666666666667
8,989.0416666666666,73.13442039489746,962,0.19835052,38.0
9,946.2583333333333,73.23645464579265,1082,0.1985321,38.0
10,930.2416666666667,73.50108273824056,1202,0.19867769,37.36666666666667
Finale Results,915.6078431372549,73.51464233398437,1253,0.19888888,38.0

AVERAGES,956,72,,0.9944443999999999
