Benchmark,latency-Q1_30MB,memory
1,933.781512605042,295.7412441798619,119,0.17,38.0
2,956.7647058823529,328.25756136576337,238,0.18307692,37.36666666666667
3,931.1083333333333,328.4432512919108,358,0.18842106,38.0
4,992.3666666666667,328.6215235392253,478,0.1912,37.36666666666667
5,946.475,328.80705006917316,598,0.19290322,38.0
6,938.7190082644628,328.9981937408447,719,0.19432433,37.377049180327866
7,963.2268907563025,329.1780064900716,838,0.19488372,37.36666666666667
8,968.4666666666667,329.3610363006592,958,0.19551021,38.0
9,985.2,329.5374813079834,1078,0.196,37.377049180327866
10,1010.25,329.7100944519043,1198,0.19639345,37.36666666666667
Finale Results,953.2,329.7904968261719,1208,0.19642277,38.0

AVERAGES,961,326,,0.98211385
